,Name,Favorite_Song,C_ID_t,E_ID_t,Mother,PH_ID_Chicken,PR_ID_Chicken,PH_Name_t,PH_ID_Egg,PR_ID_Egg,I_LOC,NW,Parent_Gen,Father,C_ID_Father,Generation,E_ID_Father,PH_Name_Father,PH_ID,PR_ID,NameCMM,GrandMother,C_IDCMM,E_IDCMM,GrandFather,C_ID_Maternal_Father,E_ID_Maternal_Father,E_IDCM,Mother_I_LOC,E_ID_FatherIL,Father_I_LOC,E_ID,GrandMother_I_LOC,GrandFather_I_LOC
382,Glen,We're an American Band,173781609.0,173781609.0,GEORGANN,544841661.0,742024162.0,GEORGANN,544841661.0,742024162.0,C,False,Gen1,Tariq,742024162,Gen1,742024162,Pat,631311759,800981516,GEORGANN,Barb,544841661,544841661,Ralph,800981516,,544841661,C,742024162,B,544841661,C,C
383,Bronson,Burn,766515049.0,766515049.0,GEORGANN,544841661.0,764666112.0,GEORGANN,544841661.0,764666112.0,A,False,Gen1,Owen,764666112,Gen1,764666112,Barb,397591248,800981516,GEORGANN,Barb,544841661,544841661,Ralph,800981516,,544841661,C,764666112,A,544841661,C,C
384,Skyler,All Night Long,549155653.0,549155653.0,GEORGANN,544841661.0,915956610.0,GEORGANN,544841661.0,915956610.0,C,False,Gen1,Jorden,915956610,Gen1,915956610,Mary,225766667,800981516,GEORGANN,Barb,544841661,544841661,Ralph,800981516,,544841661,C,915956610,B,544841661,C,C
385,MIGUELINA,One Thing Leads To Another,891130014.0,891130014.0,GEORGANN,544841661.0,416708531.0,GEORGANN,544841661.0,416708531.0,A,False,Gen1,Rohan,416708531,Gen1,416708531,Mary,225766667,800981516,GEORGANN,Barb,544841661,544841661,Ralph,800981516,,544841661,C,416708531,C,544841661,C,C
386,Allan,Brown Sugar,282800653.0,282800653.0,GEORGANN,544841661.0,416708531.0,GEORGANN,544841661.0,416708531.0,C,False,Gen1,Rohan,416708531,Gen1,416708531,Mary,225766667,800981516,GEORGANN,Barb,544841661,544841661,Ralph,800981516,,544841661,C,416708531,C,544841661,C,C
387,MINH,Only the Young,942002752.0,942002752.0,LATRINA,998541997.0,159398693.0,LATRINA,998541997.0,159398693.0,A,False,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516,LATRINA,Barb,998541997,998541997,Ralph,800981516,,998541997,A,159398693,A,998541997,A,A
388,NELLY,My Hero,27226734.0,27226734.0,LATRINA,998541997.0,115030635.0,LATRINA,998541997.0,115030635.0,C,False,Gen1,Devin,115030635,Gen1,115030635,Liz,630559425,800981516,LATRINA,Barb,998541997,998541997,Ralph,800981516,,998541997,A,115030635,A,998541997,A,A
389,Leonel,Pulling Mussels,403850805.0,403850805.0,LATRINA,998541997.0,628269884.0,LATRINA,998541997.0,628269884.0,B,True,Gen1,Chaz,628269884,Gen1,628269884,Mary,225766667,800981516,LATRINA,Barb,998541997,998541997,Ralph,800981516,,998541997,A,628269884,A,998541997,A,A
390,Willie,There's No Way Out Of Here,646529584.0,646529584.0,LATRINA,998541997.0,362893270.0,LATRINA,998541997.0,362893270.0,B,True,Gen1,Orlando,362893270,Gen1,362893270,Liz,630559425,800981516,LATRINA,Barb,998541997,998541997,Ralph,800981516,,998541997,A,362893270,A,998541997,A,A
391,MYRNA,South California Purples,983678656.0,983678656.0,LATRINA,998541997.0,95909451.0,LATRINA,998541997.0,95909451.0,C,False,Gen1,Forrest,95909451,Gen1,95909451,Pat,631311759,800981516,LATRINA,Barb,998541997,998541997,Ralph,800981516,,998541997,A,95909451,C,998541997,A,A
392,Aiden,I Still Haven't Found What I'm Looking For,661725103.0,661725103.0,LATRINA,998541997.0,95909451.0,LATRINA,998541997.0,95909451.0,B,True,Gen1,Forrest,95909451,Gen1,95909451,Pat,631311759,800981516,LATRINA,Barb,998541997,998541997,Ralph,800981516,,998541997,A,95909451,C,998541997,A,A
393,AISHA,Fly Like an Eagle,593399270.0,593399270.0,LATRINA,998541997.0,899766072.0,LATRINA,998541997.0,899766072.0,C,False,Gen1,Daryl,899766072,Gen1,899766072,Mary,225766667,800981516,LATRINA,Barb,998541997,998541997,Ralph,800981516,,998541997,A,899766072,B,998541997,A,A
394,Terry,From Me To You,818453905.0,818453905.0,LATRINA,998541997.0,832399950.0,LATRINA,998541997.0,832399950.0,A,False,Gen1,Keon,832399950,Gen1,832399950,Mary,225766667,800981516,LATRINA,Barb,998541997,998541997,Ralph,800981516,,998541997,A,832399950,C,998541997,A,A
395,Vincent,The Stroke,823889655.0,823889655.0,LATRINA,998541997.0,586071738.0,LATRINA,998541997.0,586071738.0,C,False,Gen1,Bradly,586071738,Gen1,586071738,Mary,225766667,800981516,LATRINA,Barb,998541997,998541997,Ralph,800981516,,998541997,A,586071738,B,998541997,A,A
396,Nathanael,Me and Bobby McGee,452542970.0,452542970.0,LATRINA,998541997.0,366589281.0,LATRINA,998541997.0,366589281.0,C,False,Gen1,Donavan,366589281,Gen1,366589281,Pat,631311759,800981516,LATRINA,Barb,998541997,998541997,Ralph,800981516,,998541997,A,366589281,B,998541997,A,A
397,JENNY,Never Going Back Again,986916142.0,986916142.0,LATRINA,998541997.0,562628161.0,LATRINA,998541997.0,562628161.0,C,False,Gen1,Keaton,562628161,Gen1,562628161,Mary,225766667,800981516,LATRINA,Barb,998541997,998541997,Ralph,800981516,,998541997,A,562628161,A,998541997,A,A
398,SHERILYN,You Really Got Me,166278436.0,166278436.0,LATRINA,998541997.0,487712461.0,LATRINA,998541997.0,487712461.0,C,False,Gen1,Pierce,487712461,Gen1,487712461,Pat,631311759,800981516,LATRINA,Barb,998541997,998541997,Ralph,800981516,,998541997,A,487712461,B,998541997,A,A
399,TWANA,Reason to Believe,600394569.0,600394569.0,LATRINA,998541997.0,275508229.0,LATRINA,998541997.0,275508229.0,A,False,Gen1,Evan,275508229,Gen1,275508229,Pat,631311759,800981516,LATRINA,Barb,998541997,998541997,Ralph,800981516,,998541997,A,275508229,B,998541997,A,A
400,Theodore,I Won't Back Down,10970356.0,10970356.0,LATRINA,998541997.0,500829711.0,LATRINA,998541997.0,500829711.0,C,False,Gen1,Shea,500829711,Gen1,500829711,Pat,631311759,800981516,LATRINA,Barb,998541997,998541997,Ralph,800981516,,998541997,A,500829711,C,998541997,A,A
401,Jairo,Keep On Loving You,852409973.0,852409973.0,LATRINA,998541997.0,499630005.0,LATRINA,998541997.0,499630005.0,B,True,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516,LATRINA,Barb,998541997,998541997,Ralph,800981516,,998541997,A,499630005,A,998541997,A,A
402,GRAZYNA,World Turning,53891404.0,53891404.0,LATRINA,998541997.0,310978588.0,LATRINA,998541997.0,310978588.0,A,False,Gen1,Mike,310978588,Gen1,310978588,Barb,397591248,800981516,LATRINA,Barb,998541997,998541997,Ralph,800981516,,998541997,A,310978588,B,998541997,A,A
403,CLEOTILDE,By the Way,806195083.0,806195083.0,LATRINA,998541997.0,788884932.0,LATRINA,998541997.0,788884932.0,C,False,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516,LATRINA,Barb,998541997,998541997,Ralph,800981516,,998541997,A,788884932,B,998541997,A,A
404,BETHANY,In My Dreams,105004007.0,105004007.0,LATRINA,998541997.0,760250469.0,LATRINA,998541997.0,760250469.0,A,False,Gen1,Ronaldo,760250469,Gen1,760250469,Barb,397591248,800981516,LATRINA,Barb,998541997,998541997,Ralph,800981516,,998541997,A,760250469,A,998541997,A,A
405,Adrian,Self Esteem,465390912.0,465390912.0,LATRINA,998541997.0,760250469.0,LATRINA,998541997.0,760250469.0,C,False,Gen1,Ronaldo,760250469,Gen1,760250469,Barb,397591248,800981516,LATRINA,Barb,998541997,998541997,Ralph,800981516,,998541997,A,760250469,A,998541997,A,A
406,Mathew,Big Gun,98700424.0,98700424.0,LATRINA,998541997.0,112615155.0,LATRINA,998541997.0,112615155.0,B,True,Gen1,Shea,112615155,Gen1,112615155,Liz,630559425,800981516,LATRINA,Barb,998541997,998541997,Ralph,800981516,,998541997,A,112615155,C,998541997,A,A
407,ALLEEN,Wishing Well,189865076.0,189865076.0,LATRINA,998541997.0,324140549.0,LATRINA,998541997.0,324140549.0,C,False,Gen1,Issac,324140549,Gen1,324140549,Liz,630559425,800981516,LATRINA,Barb,998541997,998541997,Ralph,800981516,,998541997,A,324140549,A,998541997,A,A
408,ADRIEN,Nothin' at All,726299714.0,726299714.0,LATRINA,998541997.0,764666112.0,LATRINA,998541997.0,764666112.0,C,False,Gen1,Owen,764666112,Gen1,764666112,Barb,397591248,800981516,LATRINA,Barb,998541997,998541997,Ralph,800981516,,998541997,A,764666112,A,998541997,A,A
409,Kasey,Bell Bottom Blues,425644492.0,425644492.0,LATRINA,998541997.0,701317684.0,LATRINA,998541997.0,701317684.0,A,False,Gen1,Tyrese,701317684,Gen1,701317684,Liz,630559425,800981516,LATRINA,Barb,998541997,998541997,Ralph,800981516,,998541997,A,701317684,B,998541997,A,A
410,KIRSTIN,What It's Like,447347517.0,447347517.0,LATRINA,998541997.0,416708531.0,LATRINA,998541997.0,416708531.0,C,False,Gen1,Rohan,416708531,Gen1,416708531,Mary,225766667,800981516,LATRINA,Barb,998541997,998541997,Ralph,800981516,,998541997,A,416708531,C,998541997,A,A
411,Brock,Jesus Is Just Alright,758877200.0,758877200.0,NAKISHA,568944416.0,159398693.0,NAKISHA,568944416.0,159398693.0,A,False,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516,NAKISHA,Barb,568944416,568944416,Ralph,800981516,,568944416,B,159398693,A,568944416,B,B
412,EVELYNE,You Can't Always Get What You Want,836585575.0,836585575.0,NAKISHA,568944416.0,472726931.0,NAKISHA,568944416.0,472726931.0,C,False,Gen1,Darius,472726931,Gen1,472726931,Liz,630559425,800981516,NAKISHA,Barb,568944416,568944416,Ralph,800981516,,568944416,B,472726931,B,568944416,B,B
413,Maurice,Sex and Candy,269931241.0,269931241.0,NAKISHA,568944416.0,472726931.0,NAKISHA,568944416.0,472726931.0,C,False,Gen1,Darius,472726931,Gen1,472726931,Liz,630559425,800981516,NAKISHA,Barb,568944416,568944416,Ralph,800981516,,568944416,B,472726931,B,568944416,B,B
414,Markus,Bound for the Floor,894497993.0,894497993.0,NAKISHA,568944416.0,115030635.0,NAKISHA,568944416.0,115030635.0,C,False,Gen1,Devin,115030635,Gen1,115030635,Liz,630559425,800981516,NAKISHA,Barb,568944416,568944416,Ralph,800981516,,568944416,B,115030635,A,568944416,B,B
415,MALIA,Sirens,881704359.0,881704359.0,NAKISHA,568944416.0,628269884.0,NAKISHA,568944416.0,628269884.0,A,False,Gen1,Chaz,628269884,Gen1,628269884,Mary,225766667,800981516,NAKISHA,Barb,568944416,568944416,Ralph,800981516,,568944416,B,628269884,A,568944416,B,B
416,SHELLIE,Enter Sandman,85179342.0,85179342.0,NAKISHA,568944416.0,362893270.0,NAKISHA,568944416.0,362893270.0,A,False,Gen1,Orlando,362893270,Gen1,362893270,Liz,630559425,800981516,NAKISHA,Barb,568944416,568944416,Ralph,800981516,,568944416,B,362893270,A,568944416,B,B
417,ELIZBETH,Candle in the Wind,378400197.0,378400197.0,NAKISHA,568944416.0,362893270.0,NAKISHA,568944416.0,362893270.0,A,False,Gen1,Orlando,362893270,Gen1,362893270,Liz,630559425,800981516,NAKISHA,Barb,568944416,568944416,Ralph,800981516,,568944416,B,362893270,A,568944416,B,B
418,Manuel,The Unforgiven,522340068.0,522340068.0,NAKISHA,568944416.0,899766072.0,NAKISHA,568944416.0,899766072.0,A,False,Gen1,Daryl,899766072,Gen1,899766072,Mary,225766667,800981516,NAKISHA,Barb,568944416,568944416,Ralph,800981516,,568944416,B,899766072,B,568944416,B,B
419,CHRISTENA,Reelin' in the Years,965768332.0,965768332.0,NAKISHA,568944416.0,166717594.0,NAKISHA,568944416.0,166717594.0,B,True,Gen1,Zane,166717594,Gen1,166717594,Mary,225766667,800981516,NAKISHA,Barb,568944416,568944416,Ralph,800981516,,568944416,B,166717594,A,568944416,B,B
420,Turner,With a Little Help From My Friends,625814875.0,625814875.0,NAKISHA,568944416.0,644476251.0,NAKISHA,568944416.0,644476251.0,B,True,Gen1,Draven,644476251,Gen1,644476251,Pat,631311759,800981516,NAKISHA,Barb,568944416,568944416,Ralph,800981516,,568944416,B,644476251,A,568944416,B,B
421,MERI,Thunder Road,694444750.0,694444750.0,NAKISHA,568944416.0,275508229.0,NAKISHA,568944416.0,275508229.0,C,False,Gen1,Evan,275508229,Gen1,275508229,Pat,631311759,800981516,NAKISHA,Barb,568944416,568944416,Ralph,800981516,,568944416,B,275508229,B,568944416,B,B
422,Name,Turn Up The Music  1977,644281007.0,644281007.0,NAKISHA,568944416.0,275508229.0,NAKISHA,568944416.0,275508229.0,A,False,Gen1,Evan,275508229,Gen1,275508229,Pat,631311759,800981516,NAKISHA,Barb,568944416,568944416,Ralph,800981516,,568944416,B,275508229,B,568944416,B,B
423,TRESA,Living In The Past,286715632.0,286715632.0,NAKISHA,568944416.0,499630005.0,NAKISHA,568944416.0,499630005.0,B,True,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516,NAKISHA,Barb,568944416,568944416,Ralph,800981516,,568944416,B,499630005,A,568944416,B,B
424,MILLICENT,Havin' A Party,433453677.0,433453677.0,NAKISHA,568944416.0,499630005.0,NAKISHA,568944416.0,499630005.0,B,True,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516,NAKISHA,Barb,568944416,568944416,Ralph,800981516,,568944416,B,499630005,A,568944416,B,B
425,CECILE,Dreams I'll Never See,456186154.0,456186154.0,NAKISHA,568944416.0,291924095.0,NAKISHA,568944416.0,291924095.0,B,True,Gen1,Adonis,291924095,Gen1,291924095,Pat,631311759,800981516,NAKISHA,Barb,568944416,568944416,Ralph,800981516,,568944416,B,291924095,B,568944416,B,B
426,MARGURITE,China Girl,840907381.0,840907381.0,NAKISHA,568944416.0,291924095.0,NAKISHA,568944416.0,291924095.0,B,True,Gen1,Adonis,291924095,Gen1,291924095,Pat,631311759,800981516,NAKISHA,Barb,568944416,568944416,Ralph,800981516,,568944416,B,291924095,B,568944416,B,B
427,PRISCILA,Little Wing,608266231.0,608266231.0,NAKISHA,568944416.0,154174901.0,NAKISHA,568944416.0,154174901.0,B,True,Gen1,Seth,154174901,Gen1,154174901,Mary,225766667,800981516,NAKISHA,Barb,568944416,568944416,Ralph,800981516,,568944416,B,154174901,C,568944416,B,B
428,ANNITA,You Ain't Seen Nothin' Yet,716129215.0,716129215.0,NAKISHA,568944416.0,858496373.0,NAKISHA,568944416.0,858496373.0,C,False,Gen1,Reynaldo,858496373,Gen1,858496373,Mary,225766667,800981516,NAKISHA,Barb,568944416,568944416,Ralph,800981516,,568944416,B,858496373,B,568944416,B,B
429,MARIAN,The Man Who Sold the World,957019061.0,957019061.0,NAKISHA,568944416.0,133989334.0,NAKISHA,568944416.0,133989334.0,B,True,Gen1,Salvatore,133989334,Gen1,133989334,Barb,397591248,800981516,NAKISHA,Barb,568944416,568944416,Ralph,800981516,,568944416,B,133989334,B,568944416,B,B
430,GWYN,No Leaf Clover,110808814.0,110808814.0,NAKISHA,568944416.0,281222266.0,NAKISHA,568944416.0,281222266.0,A,False,Gen1,Alberto,281222266,Gen1,281222266,Liz,630559425,800981516,NAKISHA,Barb,568944416,568944416,Ralph,800981516,,568944416,B,281222266,A,568944416,B,B
431,Lawrence,Crossfire,180947596.0,180947596.0,NAKISHA,568944416.0,890896128.0,NAKISHA,568944416.0,890896128.0,C,False,Gen1,Jayce,890896128,Gen1,890896128,Barb,397591248,800981516,NAKISHA,Barb,568944416,568944416,Ralph,800981516,,568944416,B,890896128,A,568944416,B,B
432,NORMAN,Another One Bites the Dust,179179545.0,179179545.0,NAKISHA,568944416.0,65356059.0,NAKISHA,568944416.0,65356059.0,B,True,Gen1,Ignacio,65356059,Gen1,65356059,Pat,631311759,800981516,NAKISHA,Barb,568944416,568944416,Ralph,800981516,,568944416,B,65356059,C,568944416,B,B
433,Giancarlo,Time Stand Still (live),725955550.0,725955550.0,NAKISHA,568944416.0,764666112.0,NAKISHA,568944416.0,764666112.0,B,True,Gen1,Owen,764666112,Gen1,764666112,Barb,397591248,800981516,NAKISHA,Barb,568944416,568944416,Ralph,800981516,,568944416,B,764666112,A,568944416,B,B
434,Javier,Two Of Us,7526821.0,7526821.0,NAKISHA,568944416.0,673417016.0,NAKISHA,568944416.0,673417016.0,C,False,Gen1,Ayden,673417016,Gen1,673417016,Barb,397591248,800981516,NAKISHA,Barb,568944416,568944416,Ralph,800981516,,568944416,B,673417016,A,568944416,B,B
435,TISH,Cult Of Personality,283622913.0,283622913.0,NAKISHA,568944416.0,655430134.0,NAKISHA,568944416.0,655430134.0,A,False,Gen1,Kamren,655430134,Gen1,655430134,Liz,630559425,800981516,NAKISHA,Barb,568944416,568944416,Ralph,800981516,,568944416,B,655430134,A,568944416,B,B
436,Conor,Itchycoo Park,822791589.0,822791589.0,TRUDIE,656829586.0,159398693.0,TRUDIE,656829586.0,159398693.0,B,True,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516,TRUDIE,Mary,656829586,656829586,Ralph,800981516,,656829586,B,159398693,A,656829586,B,B
437,Santiago,World Turning,249155350.0,249155350.0,TRUDIE,656829586.0,115030635.0,TRUDIE,656829586.0,115030635.0,C,False,Gen1,Devin,115030635,Gen1,115030635,Liz,630559425,800981516,TRUDIE,Mary,656829586,656829586,Ralph,800981516,,656829586,B,115030635,A,656829586,B,B
438,SHENIKA,Friday on My Mind,97364013.0,97364013.0,TRUDIE,656829586.0,362893270.0,TRUDIE,656829586.0,362893270.0,B,True,Gen1,Orlando,362893270,Gen1,362893270,Liz,630559425,800981516,TRUDIE,Mary,656829586,656829586,Ralph,800981516,,656829586,B,362893270,A,656829586,B,B
439,HAYLEY,Mind Games,756934001.0,756934001.0,TRUDIE,656829586.0,362893270.0,TRUDIE,656829586.0,362893270.0,B,True,Gen1,Orlando,362893270,Gen1,362893270,Liz,630559425,800981516,TRUDIE,Mary,656829586,656829586,Ralph,800981516,,656829586,B,362893270,A,656829586,B,B
440,LORRETTA,She's a Runner,806142916.0,806142916.0,TRUDIE,656829586.0,547010066.0,TRUDIE,656829586.0,547010066.0,C,False,Gen1,Camden,547010066,Gen1,547010066,Barb,397591248,800981516,TRUDIE,Mary,656829586,656829586,Ralph,800981516,,656829586,B,547010066,A,656829586,B,B
441,THRESA,Man On the Moon,970393697.0,970393697.0,TRUDIE,656829586.0,166717594.0,TRUDIE,656829586.0,166717594.0,C,False,Gen1,Zane,166717594,Gen1,166717594,Mary,225766667,800981516,TRUDIE,Mary,656829586,656829586,Ralph,800981516,,656829586,B,166717594,A,656829586,B,B
442,Randy,Custard Pie,748595397.0,748595397.0,TRUDIE,656829586.0,895795063.0,TRUDIE,656829586.0,895795063.0,B,True,Gen1,Deandre,895795063,Gen1,895795063,Mary,225766667,800981516,TRUDIE,Mary,656829586,656829586,Ralph,800981516,,656829586,B,895795063,B,656829586,B,B
443,FELICIA,I'll Fall In Love Again,310594904.0,310594904.0,TRUDIE,656829586.0,586071738.0,TRUDIE,656829586.0,586071738.0,C,False,Gen1,Bradly,586071738,Gen1,586071738,Mary,225766667,800981516,TRUDIE,Mary,656829586,656829586,Ralph,800981516,,656829586,B,586071738,B,656829586,B,B
444,Tanner,Don't Ask Me Why,266554865.0,266554865.0,TRUDIE,656829586.0,487712461.0,TRUDIE,656829586.0,487712461.0,C,False,Gen1,Pierce,487712461,Gen1,487712461,Pat,631311759,800981516,TRUDIE,Mary,656829586,656829586,Ralph,800981516,,656829586,B,487712461,B,656829586,B,B
445,SEASON,Crazy Train,850922525.0,850922525.0,TRUDIE,656829586.0,275508229.0,TRUDIE,656829586.0,275508229.0,C,False,Gen1,Evan,275508229,Gen1,275508229,Pat,631311759,800981516,TRUDIE,Mary,656829586,656829586,Ralph,800981516,,656829586,B,275508229,B,656829586,B,B
446,Kenneth,Like a Rolling Stone,522603788.0,522603788.0,TRUDIE,656829586.0,170209024.0,TRUDIE,656829586.0,170209024.0,A,False,Gen1,Carson,170209024,Gen1,170209024,Mary,225766667,800981516,TRUDIE,Mary,656829586,656829586,Ralph,800981516,,656829586,B,170209024,C,656829586,B,B
447,KIT,Highway Song,129509795.0,129509795.0,TRUDIE,656829586.0,410633944.0,TRUDIE,656829586.0,410633944.0,A,False,Gen1,Quentin,410633944,Gen1,410633944,Pat,631311759,800981516,TRUDIE,Mary,656829586,656829586,Ralph,800981516,,656829586,B,410633944,C,656829586,B,B
448,GAYLA,Gimme Three Steps,28752016.0,28752016.0,TRUDIE,656829586.0,133989334.0,TRUDIE,656829586.0,133989334.0,C,False,Gen1,Salvatore,133989334,Gen1,133989334,Barb,397591248,800981516,TRUDIE,Mary,656829586,656829586,Ralph,800981516,,656829586,B,133989334,B,656829586,B,B
449,Eric,I'm Leaving,484325125.0,484325125.0,TRUDIE,656829586.0,133989334.0,TRUDIE,656829586.0,133989334.0,A,False,Gen1,Salvatore,133989334,Gen1,133989334,Barb,397591248,800981516,TRUDIE,Mary,656829586,656829586,Ralph,800981516,,656829586,B,133989334,B,656829586,B,B
450,Reuben,It's All I Can Do,621865123.0,621865123.0,TRUDIE,656829586.0,777440966.0,TRUDIE,656829586.0,777440966.0,C,False,Gen1,Gunnar,777440966,Gen1,777440966,Liz,630559425,800981516,TRUDIE,Mary,656829586,656829586,Ralph,800981516,,656829586,B,777440966,C,656829586,B,B
451,Brayan,Seven Bridges Road,846735066.0,846735066.0,TRUDIE,656829586.0,574340276.0,TRUDIE,656829586.0,574340276.0,A,False,Gen1,Griffin,574340276,Gen1,574340276,Liz,630559425,800981516,TRUDIE,Mary,656829586,656829586,Ralph,800981516,,656829586,B,574340276,B,656829586,B,B
452,SHAWNEE,Nothing Else Matters,549069134.0,549069134.0,TRUDIE,656829586.0,540665287.0,TRUDIE,656829586.0,540665287.0,A,False,Gen1,Daquan,540665287,Gen1,540665287,Pat,631311759,800981516,TRUDIE,Mary,656829586,656829586,Ralph,800981516,,656829586,B,540665287,C,656829586,B,B
453,Duncan,Let It Be,165566991.0,165566991.0,TRUDIE,656829586.0,760902391.0,TRUDIE,656829586.0,760902391.0,A,False,Gen1,Brandyn,760902391,Gen1,760902391,Barb,397591248,800981516,TRUDIE,Mary,656829586,656829586,Ralph,800981516,,656829586,B,760902391,C,656829586,B,B
454,Jarrett,ANOTHER TRICKY DAY,207721669.0,207721669.0,TRUDIE,656829586.0,915956610.0,TRUDIE,656829586.0,915956610.0,A,False,Gen1,Jorden,915956610,Gen1,915956610,Mary,225766667,800981516,TRUDIE,Mary,656829586,656829586,Ralph,800981516,,656829586,B,915956610,B,656829586,B,B
455,Simon,Cocaine,440078933.0,440078933.0,TRUDIE,656829586.0,416708531.0,TRUDIE,656829586.0,416708531.0,C,False,Gen1,Rohan,416708531,Gen1,416708531,Mary,225766667,800981516,TRUDIE,Mary,656829586,656829586,Ralph,800981516,,656829586,B,416708531,C,656829586,B,B
456,Deondre,Romeo And Juliet,141657067.0,141657067.0,TRUDIE,656829586.0,655430134.0,TRUDIE,656829586.0,655430134.0,A,False,Gen1,Kamren,655430134,Gen1,655430134,Liz,630559425,800981516,TRUDIE,Mary,656829586,656829586,Ralph,800981516,,656829586,B,655430134,A,656829586,B,B
457,Holden,The Kid Is Hot Tonite,130988440.0,130988440.0,KIYOKO,978825302.0,159398693.0,KIYOKO,978825302.0,159398693.0,A,False,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516,KIYOKO,Pat,978825302,978825302,Ralph,800981516,,978825302,B,159398693,A,978825302,B,B
