,Name,Favorite_Song,C_IDtwr,E_IDtwr,Mother,PH_ID_Chicken,PR_ID_Chicken,PH_Name,PH_ID_Egg,PR_ID_Egg,I_LOC,NW,Parent_Gen,Father,C_ID_Father,Generation,E_ID_Father,PH_Name_Father,PH_ID,PR_ID,GrandMother,C_ID_Maternal_Mother,E_ID_Maternal_Mother,GrandFather,C_ID,E_IDChicken,E_ID_MotherIL,Mother_I_LOC,E_IDCMF,Father_I_LOC,E_ID_GrandMother_IL,GrandMother_I_LOC,E_ID,GrandFather_I_LOC
276,JENNIFER,Summertime Blues,45667614.0,45667614.0,JONELL,452305566.0,381565620.0,JONELL,452305566.0,381565620.0,C,False,Gen1,Ralph,381565620,Gen1,381565620,Mary,225766667,800981516,JONELL,452305566,452305566,Ralph,800981516,,452305566,B,381565620,C,452305566,B,381565620,C
277,Heath,Need You Tonight,45667614.0,45667614.0,JONELL,452305566.0,381565620.0,JONELL,452305566.0,381565620.0,C,False,Gen1,Sam,381565620,Gen1,381565620,Mary,225766667,800981516,JONELL,452305566,452305566,Ralph,800981516,,452305566,B,381565620,C,452305566,B,381565620,C
278,Heath,Need You Tonight,45667614.0,45667614.0,JONELL,452305566.0,381565620.0,JONELL,452305566.0,381565620.0,C,False,Gen1,Ralph,381565620,Gen1,381565620,Mary,225766667,800981516,JONELL,452305566,452305566,Ralph,800981516,,452305566,B,381565620,C,452305566,B,381565620,C
279,MARGARITE,Lightning Bolt,895823791.0,895823791.0,ELFREDA,550261202.0,381565620.0,ELFREDA,550261202.0,381565620.0,A,False,Gen1,Sam,381565620,Gen1,381565620,Mary,225766667,800981516,ELFREDA,550261202,550261202,Ralph,800981516,,550261202,C,381565620,C,550261202,C,381565620,C
280,MARGARITE,Lightning Bolt,895823791.0,895823791.0,ELFREDA,550261202.0,381565620.0,ELFREDA,550261202.0,381565620.0,A,False,Gen1,Ralph,381565620,Gen1,381565620,Mary,225766667,800981516,ELFREDA,550261202,550261202,Ralph,800981516,,550261202,C,381565620,C,550261202,C,381565620,C
281,Holden,We Belong,82496765.0,82496765.0,ELFREDA,550261202.0,381565620.0,ELFREDA,550261202.0,381565620.0,B,True,Gen1,Sam,381565620,Gen1,381565620,Mary,225766667,800981516,ELFREDA,550261202,550261202,Ralph,800981516,,550261202,C,381565620,C,550261202,C,381565620,C
282,Holden,We Belong,82496765.0,82496765.0,ELFREDA,550261202.0,381565620.0,ELFREDA,550261202.0,381565620.0,B,True,Gen1,Ralph,381565620,Gen1,381565620,Mary,225766667,800981516,ELFREDA,550261202,550261202,Ralph,800981516,,550261202,C,381565620,C,550261202,C,381565620,C
283,MARILU,When Love Comes to Town,497784191.0,497784191.0,ROXANNA,858850087.0,269362367.0,ROXANNA,858850087.0,269362367.0,A,False,Gen1,Marques,269362367,Gen1,269362367,Barb,397591248,800981516,ROXANNA,858850087,858850087,Ralph,800981516,,858850087,B,269362367,C,858850087,B,269362367,C
284,JAMMIE,Going to California,236022758.0,236022758.0,JOANE,284906937.0,269362367.0,JOANE,284906937.0,269362367.0,C,False,Gen1,Marques,269362367,Gen1,269362367,Barb,397591248,800981516,JOANE,284906937,284906937,Ralph,800981516,,284906937,C,269362367,C,284906937,C,269362367,C
285,Issac,The Number Of The Beast,241846972.0,241846972.0,YANG,267447917.0,269362367.0,YANG,267447917.0,269362367.0,B,True,Gen1,Marques,269362367,Gen1,269362367,Barb,397591248,800981516,YANG,267447917,267447917,Ralph,800981516,,267447917,C,269362367,C,267447917,C,269362367,C
286,Elvis,Misty Mountain Hop,519523812.0,519523812.0,CLARINE,942656235.0,269362367.0,CLARINE,942656235.0,269362367.0,C,False,Gen1,Marques,269362367,Gen1,269362367,Barb,397591248,800981516,CLARINE,942656235,942656235,Ralph,800981516,,942656235,B,269362367,C,942656235,B,269362367,C
287,MAURA,Slow An' Easy,563422220.0,563422220.0,SHENIKA,414449737.0,269362367.0,SHENIKA,414449737.0,269362367.0,C,False,Gen1,Marques,269362367,Gen1,269362367,Barb,397591248,800981516,SHENIKA,414449737,414449737,Ralph,800981516,,414449737,A,269362367,C,414449737,A,269362367,C
288,Neal,Lovin' Every Minute of It,9926042.0,9926042.0,HWA,265602119.0,269362367.0,HWA,265602119.0,269362367.0,A,False,Gen1,Marques,269362367,Gen1,269362367,Barb,397591248,800981516,HWA,265602119,265602119,Ralph,800981516,,265602119,C,269362367,C,265602119,C,269362367,C
289,TAMMIE,Rock You Like a Hurricane,149377373.0,149377373.0,ALINA,813486861.0,269362367.0,ALINA,813486861.0,269362367.0,A,False,Gen1,Marques,269362367,Gen1,269362367,Barb,397591248,800981516,ALINA,813486861,813486861,Ralph,800981516,,813486861,C,269362367,C,813486861,C,269362367,C
290,Roy,Let It Bleed,688249220.0,688249220.0,FERMINA,167740021.0,269362367.0,FERMINA,167740021.0,269362367.0,C,False,Gen1,Marques,269362367,Gen1,269362367,Barb,397591248,800981516,FERMINA,167740021,167740021,Ralph,800981516,,167740021,B,269362367,C,167740021,B,269362367,C
291,Jamar,Fantasy,945389234.0,945389234.0,GIANNA,52478713.0,269362367.0,GIANNA,52478713.0,269362367.0,B,True,Gen1,Marques,269362367,Gen1,269362367,Barb,397591248,800981516,GIANNA,52478713,52478713,Ralph,800981516,,52478713,C,269362367,C,52478713,C,269362367,C
292,Damian,I'm the One,517731879.0,517731879.0,ZORAIDA,614206375.0,269362367.0,ZORAIDA,614206375.0,269362367.0,C,False,Gen1,Marques,269362367,Gen1,269362367,Barb,397591248,800981516,ZORAIDA,614206375,614206375,Ralph,800981516,,614206375,C,269362367,C,614206375,C,269362367,C
293,FANNY,Early 1970 [*],35582179.0,35582179.0,AURA,931542825.0,269362367.0,AURA,931542825.0,269362367.0,C,False,Gen1,Marques,269362367,Gen1,269362367,Barb,397591248,800981516,AURA,931542825,931542825,Ralph,800981516,,931542825,C,269362367,C,931542825,C,269362367,C
294,Clifton,Daughter,393456289.0,393456289.0,KRIS,839364226.0,269362367.0,KRIS,839364226.0,269362367.0,B,True,Gen1,Marques,269362367,Gen1,269362367,Barb,397591248,800981516,KRIS,839364226,839364226,Ralph,800981516,,839364226,C,269362367,C,839364226,C,269362367,C
295,MIGNON,Back In Black,221047938.0,221047938.0,DEANE,627080032.0,269362367.0,DEANE,627080032.0,269362367.0,A,False,Gen1,Marques,269362367,Gen1,269362367,Barb,397591248,800981516,DEANE,627080032,627080032,Ralph,800981516,,627080032,C,269362367,C,627080032,C,269362367,C
296,GAYNELL,Back In Black,355944196.0,355944196.0,ELFREDA,550261202.0,269362367.0,ELFREDA,550261202.0,269362367.0,C,False,Gen1,Marques,269362367,Gen1,269362367,Barb,397591248,800981516,ELFREDA,550261202,550261202,Ralph,800981516,,550261202,C,269362367,C,550261202,C,269362367,C
297,Beau,A Salty Dog,829114733.0,829114733.0,ELFREDA,550261202.0,269362367.0,ELFREDA,550261202.0,269362367.0,A,False,Gen1,Marques,269362367,Gen1,269362367,Barb,397591248,800981516,ELFREDA,550261202,550261202,Ralph,800981516,,550261202,C,269362367,C,550261202,C,269362367,C
298,Riley,Machinehead,206731014.0,206731014.0,JAQUELYN,467021526.0,269362367.0,JAQUELYN,467021526.0,269362367.0,B,True,Gen1,Marques,269362367,Gen1,269362367,Barb,397591248,800981516,JAQUELYN,467021526,467021526,Ralph,800981516,,467021526,B,269362367,C,467021526,B,269362367,C
299,Grayson,Monkey Wrench,536781037.0,536781037.0,ROXANNA,858850087.0,327229447.0,ROXANNA,858850087.0,327229447.0,C,False,Gen1,Johan,327229447,Gen1,327229447,Barb,397591248,800981516,ROXANNA,858850087,858850087,Ralph,800981516,,858850087,B,327229447,C,858850087,B,327229447,C
300,Clinton,Let It Bleed,629521572.0,629521572.0,YANG,267447917.0,327229447.0,YANG,267447917.0,327229447.0,C,False,Gen1,Johan,327229447,Gen1,327229447,Barb,397591248,800981516,YANG,267447917,267447917,Ralph,800981516,,267447917,C,327229447,C,267447917,C,327229447,C
301,DEAN,Lowdown,958052132.0,958052132.0,ALEXANDRA,204287992.0,327229447.0,ALEXANDRA,204287992.0,327229447.0,B,True,Gen1,Johan,327229447,Gen1,327229447,Barb,397591248,800981516,ALEXANDRA,204287992,204287992,Ralph,800981516,,204287992,C,327229447,C,204287992,C,327229447,C
302,Austen,Go Your Own Way,601674564.0,601674564.0,ALEXANDRA,204287992.0,327229447.0,ALEXANDRA,204287992.0,327229447.0,B,True,Gen1,Johan,327229447,Gen1,327229447,Barb,397591248,800981516,ALEXANDRA,204287992,204287992,Ralph,800981516,,204287992,C,327229447,C,204287992,C,327229447,C
303,Braeden,Key To The Rhyme,219737306.0,219737306.0,ALEXANDRA,204287992.0,327229447.0,ALEXANDRA,204287992.0,327229447.0,C,False,Gen1,Johan,327229447,Gen1,327229447,Barb,397591248,800981516,ALEXANDRA,204287992,204287992,Ralph,800981516,,204287992,C,327229447,C,204287992,C,327229447,C
304,Jamari,I Wanna Be Sedated,83529984.0,83529984.0,LOLITA,4048737.0,327229447.0,LOLITA,4048737.0,327229447.0,A,False,Gen1,Johan,327229447,Gen1,327229447,Barb,397591248,800981516,LOLITA,4048737,4048737,Ralph,800981516,,4048737,A,327229447,C,4048737,A,327229447,C
305,TRANG,Blinded By the Light,523428168.0,523428168.0,NELL,477863457.0,327229447.0,NELL,477863457.0,327229447.0,A,False,Gen1,Johan,327229447,Gen1,327229447,Barb,397591248,800981516,NELL,477863457,477863457,Ralph,800981516,,477863457,C,327229447,C,477863457,C,327229447,C
306,Jamari,The River,457544881.0,457544881.0,NELL,477863457.0,327229447.0,NELL,477863457.0,327229447.0,C,False,Gen1,Johan,327229447,Gen1,327229447,Barb,397591248,800981516,NELL,477863457,477863457,Ralph,800981516,,477863457,C,327229447,C,477863457,C,327229447,C
307,MAURICE,Screaming In The Night,876375649.0,876375649.0,SALLIE,68174929.0,327229447.0,SALLIE,68174929.0,327229447.0,A,False,Gen1,Johan,327229447,Gen1,327229447,Barb,397591248,800981516,SALLIE,68174929,68174929,Ralph,800981516,,68174929,C,327229447,C,68174929,C,327229447,C
308,RICKIE,Lyin' Eyes,920900344.0,920900344.0,BARBIE,849686314.0,327229447.0,BARBIE,849686314.0,327229447.0,B,True,Gen1,Johan,327229447,Gen1,327229447,Barb,397591248,800981516,BARBIE,849686314,849686314,Ralph,800981516,,849686314,A,327229447,C,849686314,A,327229447,C
309,SHILA,Are You Receiving Me,243937433.0,243937433.0,BARBIE,849686314.0,327229447.0,BARBIE,849686314.0,327229447.0,A,False,Gen1,Johan,327229447,Gen1,327229447,Barb,397591248,800981516,BARBIE,849686314,849686314,Ralph,800981516,,849686314,A,327229447,C,849686314,A,327229447,C
310,JANINA,Tuff Enuff,666410190.0,666410190.0,PENELOPE,384042912.0,327229447.0,PENELOPE,384042912.0,327229447.0,A,False,Gen1,Johan,327229447,Gen1,327229447,Barb,397591248,800981516,PENELOPE,384042912,384042912,Ralph,800981516,,384042912,C,327229447,C,384042912,C,327229447,C
311,REIKO,Bicycle Race/fat Bottomed Girls,337117888.0,337117888.0,OCTAVIA,873742803.0,327229447.0,OCTAVIA,873742803.0,327229447.0,C,False,Gen1,Johan,327229447,Gen1,327229447,Barb,397591248,800981516,OCTAVIA,873742803,873742803,Ralph,800981516,,873742803,B,327229447,C,873742803,B,327229447,C
312,CRISTY,Life During Wartime,16421473.0,16421473.0,JONELL,452305566.0,327229447.0,JONELL,452305566.0,327229447.0,A,False,Gen1,Johan,327229447,Gen1,327229447,Barb,397591248,800981516,JONELL,452305566,452305566,Ralph,800981516,,452305566,B,327229447,C,452305566,B,327229447,C
313,RYANN,You're All I've Got Tonight,974349901.0,974349901.0,ROXANNA,858850087.0,931493602.0,ROXANNA,858850087.0,931493602.0,B,True,Gen1,Bobby,931493602,Gen1,931493602,Mary,225766667,800981516,ROXANNA,858850087,858850087,Ralph,800981516,,858850087,B,931493602,A,858850087,B,931493602,A
314,Benito,Time For Me To Fly,75239479.0,75239479.0,ROXANNA,858850087.0,931493602.0,ROXANNA,858850087.0,931493602.0,A,False,Gen1,Bobby,931493602,Gen1,931493602,Mary,225766667,800981516,ROXANNA,858850087,858850087,Ralph,800981516,,858850087,B,931493602,A,858850087,B,931493602,A
315,LILLIAM,Night Prowler,963229310.0,963229310.0,LILIANA,154656326.0,931493602.0,LILIANA,154656326.0,931493602.0,A,False,Gen1,Bobby,931493602,Gen1,931493602,Mary,225766667,800981516,LILIANA,154656326,154656326,Ralph,800981516,,154656326,A,931493602,A,154656326,A,931493602,A
316,Jayden,18 And Life,896801088.0,896801088.0,LILIANA,154656326.0,931493602.0,LILIANA,154656326.0,931493602.0,B,True,Gen1,Bobby,931493602,Gen1,931493602,Mary,225766667,800981516,LILIANA,154656326,154656326,Ralph,800981516,,154656326,A,931493602,A,154656326,A,931493602,A
317,Omari,No One to Run With,947159996.0,947159996.0,MALORIE,785972587.0,931493602.0,MALORIE,785972587.0,931493602.0,C,False,Gen1,Bobby,931493602,Gen1,931493602,Mary,225766667,800981516,MALORIE,785972587,785972587,Ralph,800981516,,785972587,B,931493602,A,785972587,B,931493602,A
318,Nathan,Show Don't Tell,468632894.0,468632894.0,MALORIE,785972587.0,931493602.0,MALORIE,785972587.0,931493602.0,B,True,Gen1,Bobby,931493602,Gen1,931493602,Mary,225766667,800981516,MALORIE,785972587,785972587,Ralph,800981516,,785972587,B,931493602,A,785972587,B,931493602,A
319,ENOLA,Don't Let Him Go,361422575.0,361422575.0,SONG,739930909.0,931493602.0,SONG,739930909.0,931493602.0,B,True,Gen1,Bobby,931493602,Gen1,931493602,Mary,225766667,800981516,SONG,739930909,739930909,Ralph,800981516,,739930909,A,931493602,A,739930909,A,931493602,A
320,VIOLETA,Dogs,727454073.0,727454073.0,SONG,739930909.0,931493602.0,SONG,739930909.0,931493602.0,B,True,Gen1,Bobby,931493602,Gen1,931493602,Mary,225766667,800981516,SONG,739930909,739930909,Ralph,800981516,,739930909,A,931493602,A,739930909,A,931493602,A
321,Chance,Carry On Wayward Son,212586720.0,212586720.0,ALEXANDRA,204287992.0,931493602.0,ALEXANDRA,204287992.0,931493602.0,A,False,Gen1,Bobby,931493602,Gen1,931493602,Mary,225766667,800981516,ALEXANDRA,204287992,204287992,Ralph,800981516,,204287992,C,931493602,A,204287992,C,931493602,A
322,DELFINA,Sweet Hitch Hiker,899401409.0,899401409.0,NELL,477863457.0,931493602.0,NELL,477863457.0,931493602.0,B,True,Gen1,Bobby,931493602,Gen1,931493602,Mary,225766667,800981516,NELL,477863457,477863457,Ralph,800981516,,477863457,C,931493602,A,477863457,C,931493602,A
323,EVETTE,Yours Is No Disgrace,66693214.0,66693214.0,SHELLIE,966283262.0,931493602.0,SHELLIE,966283262.0,931493602.0,B,True,Gen1,Bobby,931493602,Gen1,931493602,Mary,225766667,800981516,SHELLIE,966283262,966283262,Ralph,800981516,,966283262,C,931493602,A,966283262,C,931493602,A
324,Roy,Levon,955719237.0,955719237.0,BARBRA,142444833.0,931493602.0,BARBRA,142444833.0,931493602.0,A,False,Gen1,Bobby,931493602,Gen1,931493602,Mary,225766667,800981516,BARBRA,142444833,142444833,Ralph,800981516,,142444833,C,931493602,A,142444833,C,931493602,A
325,Glenn,Can't Buy Me Love,383193481.0,383193481.0,RUFINA,908492913.0,931493602.0,RUFINA,908492913.0,931493602.0,A,False,Gen1,Bobby,931493602,Gen1,931493602,Mary,225766667,800981516,RUFINA,908492913,908492913,Ralph,800981516,,908492913,A,931493602,A,908492913,A,931493602,A
326,AZUCENA,Are You Gonna Be My Girl,594898813.0,594898813.0,GIANNA,52478713.0,931493602.0,GIANNA,52478713.0,931493602.0,C,False,Gen1,Bobby,931493602,Gen1,931493602,Mary,225766667,800981516,GIANNA,52478713,52478713,Ralph,800981516,,52478713,C,931493602,A,52478713,C,931493602,A
327,JEANNA,Best Of Both Worlds,306798705.0,306798705.0,KRIS,839364226.0,931493602.0,KRIS,839364226.0,931493602.0,A,False,Gen1,Bobby,931493602,Gen1,931493602,Mary,225766667,800981516,KRIS,839364226,839364226,Ralph,800981516,,839364226,C,931493602,A,839364226,C,931493602,A
328,HSIU,Who's Crying Now,578811348.0,578811348.0,JOHANA,152799947.0,931493602.0,JOHANA,152799947.0,931493602.0,B,True,Gen1,Bobby,931493602,Gen1,931493602,Mary,225766667,800981516,JOHANA,152799947,152799947,Ralph,800981516,,152799947,B,931493602,A,152799947,B,931493602,A
329,Jamar,I Can't Tell You Why,223355552.0,223355552.0,ROXANNA,858850087.0,683759644.0,ROXANNA,858850087.0,683759644.0,B,True,Gen1,Nigel,683759644,Gen1,683759644,Pat,631311759,800981516,ROXANNA,858850087,858850087,Ralph,800981516,,858850087,B,683759644,B,858850087,B,683759644,B
330,Blaine,Man On the Moon,7515299.0,7515299.0,ADRIANNA,895601231.0,683759644.0,ADRIANNA,895601231.0,683759644.0,A,False,Gen1,Nigel,683759644,Gen1,683759644,Pat,631311759,800981516,ADRIANNA,895601231,895601231,Ralph,800981516,,895601231,C,683759644,B,895601231,C,683759644,B
331,MARTA,Cross-eyed Mary,812317837.0,812317837.0,RUBIE,449188808.0,683759644.0,RUBIE,449188808.0,683759644.0,C,False,Gen1,Nigel,683759644,Gen1,683759644,Pat,631311759,800981516,RUBIE,449188808,449188808,Ralph,800981516,,449188808,C,683759644,B,449188808,C,683759644,B
332,Henry,Hold On,137402126.0,137402126.0,RUBIE,449188808.0,683759644.0,RUBIE,449188808.0,683759644.0,B,True,Gen1,Nigel,683759644,Gen1,683759644,Pat,631311759,800981516,RUBIE,449188808,449188808,Ralph,800981516,,449188808,C,683759644,B,449188808,C,683759644,B
333,Quentin,Higher,990445706.0,990445706.0,RUBIE,449188808.0,683759644.0,RUBIE,449188808.0,683759644.0,A,False,Gen1,Nigel,683759644,Gen1,683759644,Pat,631311759,800981516,RUBIE,449188808,449188808,Ralph,800981516,,449188808,C,683759644,B,449188808,C,683759644,B
334,TAISHA,Turn To Stone,663724264.0,663724264.0,LOLITA,4048737.0,683759644.0,LOLITA,4048737.0,683759644.0,A,False,Gen1,Nigel,683759644,Gen1,683759644,Pat,631311759,800981516,LOLITA,4048737,4048737,Ralph,800981516,,4048737,A,683759644,B,4048737,A,683759644,B
335,Corbin,Crazy Little Thing Called Love,480730596.0,480730596.0,NELL,477863457.0,683759644.0,NELL,477863457.0,683759644.0,B,True,Gen1,Nigel,683759644,Gen1,683759644,Pat,631311759,800981516,NELL,477863457,477863457,Ralph,800981516,,477863457,C,683759644,B,477863457,C,683759644,B
336,Javonte,Orange Crush,965208232.0,965208232.0,NELL,477863457.0,683759644.0,NELL,477863457.0,683759644.0,A,False,Gen1,Nigel,683759644,Gen1,683759644,Pat,631311759,800981516,NELL,477863457,477863457,Ralph,800981516,,477863457,C,683759644,B,477863457,C,683759644,B
337,MANDA,Mama Kin,739652063.0,739652063.0,ASHTON,811262246.0,683759644.0,ASHTON,811262246.0,683759644.0,A,False,Gen1,Nigel,683759644,Gen1,683759644,Pat,631311759,800981516,ASHTON,811262246,811262246,Ralph,800981516,,811262246,A,683759644,B,811262246,A,683759644,B
338,Korey,Margaritaville,735187682.0,735187682.0,SHELLIE,966283262.0,683759644.0,SHELLIE,966283262.0,683759644.0,B,True,Gen1,Nigel,683759644,Gen1,683759644,Pat,631311759,800981516,SHELLIE,966283262,966283262,Ralph,800981516,,966283262,C,683759644,B,966283262,C,683759644,B
339,Noe,The Wind Cries Mary,829277322.0,829277322.0,ALINA,813486861.0,683759644.0,ALINA,813486861.0,683759644.0,C,False,Gen1,Nigel,683759644,Gen1,683759644,Pat,631311759,800981516,ALINA,813486861,813486861,Ralph,800981516,,813486861,C,683759644,B,813486861,C,683759644,B
340,Reuben,Mr. Tinkertrain,837686232.0,837686232.0,ALINA,813486861.0,683759644.0,ALINA,813486861.0,683759644.0,B,True,Gen1,Nigel,683759644,Gen1,683759644,Pat,631311759,800981516,ALINA,813486861,813486861,Ralph,800981516,,813486861,C,683759644,B,813486861,C,683759644,B
341,Beau,San Franciscan Nights,166509299.0,166509299.0,HELLEN,172209298.0,683759644.0,HELLEN,172209298.0,683759644.0,A,False,Gen1,Nigel,683759644,Gen1,683759644,Pat,631311759,800981516,HELLEN,172209298,172209298,Ralph,800981516,,172209298,C,683759644,B,172209298,C,683759644,B
342,Zander,Lodi,819517784.0,819517784.0,HELLEN,172209298.0,683759644.0,HELLEN,172209298.0,683759644.0,A,False,Gen1,Nigel,683759644,Gen1,683759644,Pat,631311759,800981516,HELLEN,172209298,172209298,Ralph,800981516,,172209298,C,683759644,B,172209298,C,683759644,B
343,AMBERLY,Lightning Crashes,368666525.0,368666525.0,RUFINA,908492913.0,683759644.0,RUFINA,908492913.0,683759644.0,C,False,Gen1,Nigel,683759644,Gen1,683759644,Pat,631311759,800981516,RUFINA,908492913,908492913,Ralph,800981516,,908492913,A,683759644,B,908492913,A,683759644,B
344,Ariel,Shout at the Devil,366784778.0,366784778.0,GIANNA,52478713.0,683759644.0,GIANNA,52478713.0,683759644.0,A,False,Gen1,Nigel,683759644,Gen1,683759644,Pat,631311759,800981516,GIANNA,52478713,52478713,Ralph,800981516,,52478713,C,683759644,B,52478713,C,683759644,B
345,Tyrek,"Anything, Anything",289779359.0,289779359.0,LISE,823242036.0,683759644.0,LISE,823242036.0,683759644.0,A,False,Gen1,Nigel,683759644,Gen1,683759644,Pat,631311759,800981516,LISE,823242036,823242036,Ralph,800981516,,823242036,B,683759644,B,823242036,B,683759644,B
346,ELOISE,Wheel in the Sky,244665002.0,244665002.0,SHAROLYN,492831188.0,683759644.0,SHAROLYN,492831188.0,683759644.0,A,False,Gen1,Nigel,683759644,Gen1,683759644,Pat,631311759,800981516,SHAROLYN,492831188,492831188,Ralph,800981516,,492831188,C,683759644,B,492831188,C,683759644,B
347,Kolton,(Oh) Pretty Woman,347093616.0,347093616.0,ALAYNA,957414462.0,683759644.0,ALAYNA,957414462.0,683759644.0,A,False,Gen1,Nigel,683759644,Gen1,683759644,Pat,631311759,800981516,ALAYNA,957414462,957414462,Ralph,800981516,,957414462,C,683759644,B,957414462,C,683759644,B
348,Darnell,In Bloom,118589575.0,118589575.0,RANA,849068796.0,683759644.0,RANA,849068796.0,683759644.0,C,False,Gen1,Nigel,683759644,Gen1,683759644,Pat,631311759,800981516,RANA,849068796,849068796,Ralph,800981516,,849068796,A,683759644,B,849068796,A,683759644,B
349,Sebastian,Ain't That a Shame,238559778.0,238559778.0,KARISSA,543426712.0,683759644.0,KARISSA,543426712.0,683759644.0,C,False,Gen1,Nigel,683759644,Gen1,683759644,Pat,631311759,800981516,KARISSA,543426712,543426712,Ralph,800981516,,543426712,C,683759644,B,543426712,C,683759644,B
350,Xzavier,Free for All,518507596.0,518507596.0,JOY,823934417.0,683759644.0,JOY,823934417.0,683759644.0,B,True,Gen1,Nigel,683759644,Gen1,683759644,Pat,631311759,800981516,JOY,823934417,823934417,Ralph,800981516,,823934417,A,683759644,B,823934417,A,683759644,B
