,Name_t,Favorite_Song,C_ID_t,E_ID_t,Mother,PH_ID_Chicken,PR_ID_Chicken,PH_Name_t,PH_ID_Egg,PR_ID_Egg,IH_LOC,NW,Parent_Gen,Name_Father,C_ID_Father,Generation,E_ID_Father,PH_Name_Father,PH_ID,PR_ID
405,AUBREY,The Ripper,689123850.0,689123850.0,DEANN,926888028.0,281222266.0,DEANN,926888028.0,281222266.0,C,False,Gen1,Alberto,281222266,Gen1,281222266,Liz,630559425,800981516
406,DEBI,America,982081718.0,982081718.0,DIANNE,976288876.0,281222266.0,DIANNE,976288876.0,281222266.0,B,True,Gen1,Alberto,281222266,Gen1,281222266,Liz,630559425,800981516
407,GWYN,No Leaf Clover,110808814.0,110808814.0,NAKISHA,568944416.0,281222266.0,NAKISHA,568944416.0,281222266.0,A,False,Gen1,Alberto,281222266,Gen1,281222266,Liz,630559425,800981516
408,KACIE,All Along the Watchtower,960387170.0,960387170.0,LISBETH,166292825.0,281222266.0,LISBETH,166292825.0,281222266.0,B,True,Gen1,Alberto,281222266,Gen1,281222266,Liz,630559425,800981516
409,Bradly,Stone In Love,89147510.0,89147510.0,CHARLOTT,184064731.0,281222266.0,CHARLOTT,184064731.0,281222266.0,C,False,Gen1,Alberto,281222266,Gen1,281222266,Liz,630559425,800981516
410,Giancarlo,Sex Type Thing,106564640.0,106564640.0,GEORGANN,544841661.0,281222266.0,GEORGANN,544841661.0,281222266.0,C,False,Gen1,Alberto,281222266,Gen1,281222266,Liz,630559425,800981516
411,Luca,MLK/Pride,108235152.0,108235152.0,ALEXA,117706579.0,281222266.0,ALEXA,117706579.0,281222266.0,C,False,Gen1,Alberto,281222266,Gen1,281222266,Liz,630559425,800981516
412,Ricardo,Summertime,851077297.0,851077297.0,LAUREEN,20199146.0,281222266.0,LAUREEN,20199146.0,281222266.0,A,False,Gen1,Alberto,281222266,Gen1,281222266,Liz,630559425,800981516
413,Silas,Shanty,347206341.0,347206341.0,DONALD,588069897.0,281222266.0,DONALD,588069897.0,281222266.0,C,False,Gen1,Alberto,281222266,Gen1,281222266,Liz,630559425,800981516
414,Jimmie,The Long And Winding Road,84890094.0,84890094.0,MAI,923371386.0,281222266.0,MAI,923371386.0,281222266.0,C,False,Gen1,Alberto,281222266,Gen1,281222266,Liz,630559425,800981516
415,Jamarcus,TALK OF THE TOWN,541481224.0,541481224.0,ELIZA,781565078.0,281222266.0,ELIZA,781565078.0,281222266.0,C,False,Gen1,Alberto,281222266,Gen1,281222266,Liz,630559425,800981516
416,Connor,Come to Poppa,339719352.0,339719352.0,KATELYN,853996335.0,281222266.0,KATELYN,853996335.0,281222266.0,C,False,Gen1,Alberto,281222266,Gen1,281222266,Liz,630559425,800981516
417,Emiliano,Mrs. Robinson,408199642.0,408199642.0,CLAIRE,740172297.0,281222266.0,CLAIRE,740172297.0,281222266.0,A,False,Gen1,Alberto,281222266,Gen1,281222266,Liz,630559425,800981516
418,Greyson,More Than a Feeling,112671542.0,112671542.0,THORA,5077958.0,281222266.0,THORA,5077958.0,281222266.0,B,True,Gen1,Alberto,281222266,Gen1,281222266,Liz,630559425,800981516
419,Orion,Let Me Roll It,49938361.0,49938361.0,WEI,204089050.0,281222266.0,WEI,204089050.0,281222266.0,A,False,Gen1,Alberto,281222266,Gen1,281222266,Liz,630559425,800981516
420,CRISTY,Drive,878901973.0,878901973.0,DONELLA,707763018.0,760250469.0,DONELLA,707763018.0,760250469.0,B,True,Gen1,Ronaldo,760250469,Gen1,760250469,Barb,397591248,800981516
421,BELLE,Follow You Follow Me,35824035.0,35824035.0,DEANN,926888028.0,760250469.0,DEANN,926888028.0,760250469.0,C,False,Gen1,Ronaldo,760250469,Gen1,760250469,Barb,397591248,800981516
422,CLARETHA,One Way Street,34192636.0,34192636.0,DEANDREA,167740021.0,760250469.0,DEANDREA,167740021.0,760250469.0,B,True,Gen1,Ronaldo,760250469,Gen1,760250469,Barb,397591248,800981516
423,BETHANY,In My Dreams,105004007.0,105004007.0,LATRINA,998541997.0,760250469.0,LATRINA,998541997.0,760250469.0,A,False,Gen1,Ronaldo,760250469,Gen1,760250469,Barb,397591248,800981516
424,CYNDI,The Rover,637813137.0,637813137.0,LORRINE,169163902.0,760250469.0,LORRINE,169163902.0,760250469.0,A,False,Gen1,Ronaldo,760250469,Gen1,760250469,Barb,397591248,800981516
425,TREASA,AIN'T NO SUNSHINE,993303714.0,993303714.0,ALEXA,117706579.0,760250469.0,ALEXA,117706579.0,760250469.0,B,True,Gen1,Ronaldo,760250469,Gen1,760250469,Barb,397591248,800981516
426,WILLIE,Back On The Chain Gang,372463967.0,372463967.0,MAI,923371386.0,760250469.0,MAI,923371386.0,760250469.0,A,False,Gen1,Ronaldo,760250469,Gen1,760250469,Barb,397591248,800981516
427,DENESE,Woman,595753593.0,595753593.0,KERI,780022278.0,760250469.0,KERI,780022278.0,760250469.0,C,False,Gen1,Ronaldo,760250469,Gen1,760250469,Barb,397591248,800981516
428,CANDIE,Nobody's Fault But Mine,534823750.0,534823750.0,GEORGANN,544841661.0,760250469.0,GEORGANN,544841661.0,760250469.0,C,False,Gen1,Ronaldo,760250469,Gen1,760250469,Barb,397591248,800981516
429,JOHANA,Voodoo Child (Slight Return),724183924.0,724183924.0,MITSUKO,413557007.0,760250469.0,MITSUKO,413557007.0,760250469.0,B,True,Gen1,Ronaldo,760250469,Gen1,760250469,Barb,397591248,800981516
430,Nasir,Fat Bottomed Girls,892837374.0,892837374.0,WINDY,902691509.0,760250469.0,WINDY,902691509.0,760250469.0,C,False,Gen1,Ronaldo,760250469,Gen1,760250469,Barb,397591248,800981516
431,Donte,Rain On The Scarecrow,914616357.0,914616357.0,MARVA,926985715.0,760250469.0,MARVA,926985715.0,760250469.0,C,False,Gen1,Ronaldo,760250469,Gen1,760250469,Barb,397591248,800981516
432,Shannon,Escape,239232960.0,239232960.0,ANGELE,532705722.0,760250469.0,ANGELE,532705722.0,760250469.0,A,False,Gen1,Ronaldo,760250469,Gen1,760250469,Barb,397591248,800981516
433,Noah,Rocky Mountain Way,264593405.0,264593405.0,ASIA,417641352.0,760250469.0,ASIA,417641352.0,760250469.0,B,True,Gen1,Ronaldo,760250469,Gen1,760250469,Barb,397591248,800981516
434,Alex,The Core,276071345.0,276071345.0,CHARLIE,255511571.0,760250469.0,CHARLIE,255511571.0,760250469.0,C,False,Gen1,Ronaldo,760250469,Gen1,760250469,Barb,397591248,800981516
435,Adrian,Self Esteem,465390912.0,465390912.0,LATRINA,998541997.0,760250469.0,LATRINA,998541997.0,760250469.0,C,False,Gen1,Ronaldo,760250469,Gen1,760250469,Barb,397591248,800981516
436,Tariq,Honky Tonk Women,408559429.0,408559429.0,THORA,5077958.0,760250469.0,THORA,5077958.0,760250469.0,A,False,Gen1,Ronaldo,760250469,Gen1,760250469,Barb,397591248,800981516
437,Javonte,Just A Gigolo / I Ain't Got Nobody,20813437.0,20813437.0,DEE,959345304.0,760250469.0,DEE,959345304.0,760250469.0,C,False,Gen1,Ronaldo,760250469,Gen1,760250469,Barb,397591248,800981516
438,Gilberto,Look At Little Sister,836460954.0,836460954.0,LORRINE,169163902.0,760250469.0,LORRINE,169163902.0,760250469.0,A,False,Gen1,Ronaldo,760250469,Gen1,760250469,Barb,397591248,800981516
439,HORTENSIA,You Belong to the City,602886708.0,602886708.0,DONELLA,707763018.0,51506173.0,DONELLA,707763018.0,51506173.0,C,False,Gen1,Jaren,51506173,Gen1,51506173,Barb,397591248,800981516
440,ANTHONY,Too Late for Love,55539257.0,55539257.0,CHERISH,772211637.0,51506173.0,CHERISH,772211637.0,51506173.0,C,False,Gen1,Jaren,51506173,Gen1,51506173,Barb,397591248,800981516
441,DEBORAH,Strawberry Fields Forever,685016308.0,685016308.0,ALAINE,76709333.0,51506173.0,ALAINE,76709333.0,51506173.0,B,True,Gen1,Jaren,51506173,Gen1,51506173,Barb,397591248,800981516
442,SHAN,Dancing In the Dark,603649.0,603649.0,WINDY,902691509.0,51506173.0,WINDY,902691509.0,51506173.0,C,False,Gen1,Jaren,51506173,Gen1,51506173,Barb,397591248,800981516
443,GABRIELLE,Blue Collar Man,102439003.0,102439003.0,LORELEI,67652556.0,51506173.0,LORELEI,67652556.0,51506173.0,B,True,Gen1,Jaren,51506173,Gen1,51506173,Barb,397591248,800981516
444,MINNIE,Sledgehammer,86991751.0,86991751.0,DONELLA,707763018.0,51506173.0,DONELLA,707763018.0,51506173.0,A,False,Gen1,Jaren,51506173,Gen1,51506173,Barb,397591248,800981516
445,DELOISE,Darlene,638044858.0,638044858.0,DONALD,588069897.0,51506173.0,DONALD,588069897.0,51506173.0,A,False,Gen1,Jaren,51506173,Gen1,51506173,Barb,397591248,800981516
446,MELINDA,I Can't Quit You Baby,754891626.0,754891626.0,KIYOKO,978825302.0,51506173.0,KIYOKO,978825302.0,51506173.0,A,False,Gen1,Jaren,51506173,Gen1,51506173,Barb,397591248,800981516
447,RETA,Time/Gig in The Sky,238127126.0,238127126.0,DEANDREA,167740021.0,51506173.0,DEANDREA,167740021.0,51506173.0,C,False,Gen1,Jaren,51506173,Gen1,51506173,Barb,397591248,800981516
448,EMERITA,Hey You,238143678.0,238143678.0,EBONY,802336212.0,51506173.0,EBONY,802336212.0,51506173.0,C,False,Gen1,Jaren,51506173,Gen1,51506173,Barb,397591248,800981516
449,SHANTI,Foolin',274915906.0,274915906.0,PHILOMENA,667447653.0,51506173.0,PHILOMENA,667447653.0,51506173.0,A,False,Gen1,Jaren,51506173,Gen1,51506173,Barb,397591248,800981516
450,SHALA,Centerfold,644173397.0,644173397.0,ALAINE,76709333.0,51506173.0,ALAINE,76709333.0,51506173.0,C,False,Gen1,Jaren,51506173,Gen1,51506173,Barb,397591248,800981516
451,QUYEN,Takin' Care Of Business,877109388.0,877109388.0,GREGORY,283501077.0,51506173.0,GREGORY,283501077.0,51506173.0,A,False,Gen1,Jaren,51506173,Gen1,51506173,Barb,397591248,800981516
452,ARACELY,You Shook Me,267477662.0,267477662.0,DEE,959345304.0,51506173.0,DEE,959345304.0,51506173.0,B,True,Gen1,Jaren,51506173,Gen1,51506173,Barb,397591248,800981516
453,Pedro,Let the Music Do the Talking,310395121.0,310395121.0,LORRINE,169163902.0,51506173.0,LORRINE,169163902.0,51506173.0,C,False,Gen1,Jaren,51506173,Gen1,51506173,Barb,397591248,800981516
454,Nathan,Blue Sky,809023862.0,809023862.0,TRICIA,461684744.0,51506173.0,TRICIA,461684744.0,51506173.0,B,True,Gen1,Jaren,51506173,Gen1,51506173,Barb,397591248,800981516
455,Dallin,Welcome To The Machine,457479666.0,457479666.0,VALENCIA,469517415.0,51506173.0,VALENCIA,469517415.0,51506173.0,C,False,Gen1,Jaren,51506173,Gen1,51506173,Barb,397591248,800981516
456,Kenny,Find Your Way Back,604606877.0,604606877.0,DONELLA,707763018.0,51506173.0,DONELLA,707763018.0,51506173.0,C,False,Gen1,Jaren,51506173,Gen1,51506173,Barb,397591248,800981516
457,Jeremy,More Than a Feeling,894027486.0,894027486.0,WEI,204089050.0,51506173.0,WEI,204089050.0,51506173.0,B,True,Gen1,Jaren,51506173,Gen1,51506173,Barb,397591248,800981516
458,Sheldon,La Grange,818716216.0,818716216.0,KATELYN,853996335.0,51506173.0,KATELYN,853996335.0,51506173.0,B,True,Gen1,Jaren,51506173,Gen1,51506173,Barb,397591248,800981516
459,Conrad,Entre Nous,962843610.0,962843610.0,CHARLOTT,184064731.0,51506173.0,CHARLOTT,184064731.0,51506173.0,A,False,Gen1,Jaren,51506173,Gen1,51506173,Barb,397591248,800981516
460,Peter,Lucy In The Sky With Diamonds,541553930.0,541553930.0,DELPHA,739930909.0,51506173.0,DELPHA,739930909.0,51506173.0,C,False,Gen1,Jaren,51506173,Gen1,51506173,Barb,397591248,800981516
461,SHARILYN,Words As Weapons,707707661.0,707707661.0,LISBETH,166292825.0,499630005.0,LISBETH,166292825.0,499630005.0,A,False,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516
462,BERNIECE,Fooling Yourself,725100108.0,725100108.0,LAUREEN,20199146.0,499630005.0,LAUREEN,20199146.0,499630005.0,A,False,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516
463,RUTHANN,Going to California,153775020.0,153775020.0,MAI,923371386.0,499630005.0,MAI,923371386.0,499630005.0,C,False,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516
464,IDELLA,Heavy Metal,121413532.0,121413532.0,LISBETH,166292825.0,499630005.0,LISBETH,166292825.0,499630005.0,C,False,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516
465,GWEN,Heard It On the X,966228696.0,966228696.0,ALTHEA,438668483.0,499630005.0,ALTHEA,438668483.0,499630005.0,B,True,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516
466,CLARIBEL,Bad Motor Scooter,984237230.0,984237230.0,ALENA,685636472.0,499630005.0,ALENA,685636472.0,499630005.0,A,False,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516
467,TRESA,Living In The Past,286715632.0,286715632.0,NAKISHA,568944416.0,499630005.0,NAKISHA,568944416.0,499630005.0,B,True,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516
468,ULA,Fame,272705541.0,272705541.0,DEANN,926888028.0,499630005.0,DEANN,926888028.0,499630005.0,B,True,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516
469,LEE,Smuggler's Blues,214584893.0,214584893.0,ALTHEA,438668483.0,499630005.0,ALTHEA,438668483.0,499630005.0,A,False,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516
470,MILLICENT,Havin' A Party,433453677.0,433453677.0,NAKISHA,568944416.0,499630005.0,NAKISHA,568944416.0,499630005.0,B,True,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516
471,LUISA,Wango Tango,901572239.0,901572239.0,ALTHEA,438668483.0,499630005.0,ALTHEA,438668483.0,499630005.0,A,False,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516
472,MICHAEL,Jackie Blue,26183072.0,26183072.0,LAUREEN,20199146.0,499630005.0,LAUREEN,20199146.0,499630005.0,B,True,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516
473,TAMEIKA,Amanda,404676171.0,404676171.0,ANGELE,532705722.0,499630005.0,ANGELE,532705722.0,499630005.0,C,False,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516
474,TAMRA,Bang a Gong (Get It On),702713855.0,702713855.0,PALMIRA,947646042.0,499630005.0,PALMIRA,947646042.0,499630005.0,B,True,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516
475,EARLEAN,Don't Let Me Down,568247181.0,568247181.0,DONALD,588069897.0,499630005.0,DONALD,588069897.0,499630005.0,B,True,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516
476,DEEANN,Baby Hold On,693855454.0,693855454.0,LORRINE,169163902.0,499630005.0,LORRINE,169163902.0,499630005.0,A,False,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516
477,AUNDREA,Love Me Two Times,715278668.0,715278668.0,CHERISH,772211637.0,499630005.0,CHERISH,772211637.0,499630005.0,B,True,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516
478,FIDELA,Five To One,654014963.0,654014963.0,WEI,204089050.0,499630005.0,WEI,204089050.0,499630005.0,B,True,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516
479,RAE,I Can't Tell You Why,166740659.0,166740659.0,ERMA,357704368.0,499630005.0,ERMA,357704368.0,499630005.0,B,True,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516
480,Jairo,Keep On Loving You,852409973.0,852409973.0,LATRINA,998541997.0,499630005.0,LATRINA,998541997.0,499630005.0,B,True,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516
481,Kayden,Sex Action,667761761.0,667761761.0,CLAIRE,740172297.0,499630005.0,CLAIRE,740172297.0,499630005.0,B,True,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516
482,Eli,Down in a Hole,966160816.0,966160816.0,LINN,623187307.0,499630005.0,LINN,623187307.0,499630005.0,C,False,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516
483,Tyreek,Cult Of Personality,866407741.0,866407741.0,DELPHA,739930909.0,499630005.0,DELPHA,739930909.0,499630005.0,A,False,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516
484,Javonte,Hurts So Good,488826982.0,488826982.0,DEANDREA,167740021.0,499630005.0,DEANDREA,167740021.0,499630005.0,C,False,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516
485,Jerome,Low Rider,341011960.0,341011960.0,PORSHA,343860271.0,499630005.0,PORSHA,343860271.0,499630005.0,C,False,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516
486,Hudson,Look What The Cat Dragged In,683142734.0,683142734.0,DEEDRA,738169747.0,499630005.0,DEEDRA,738169747.0,499630005.0,B,True,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516
487,Steve,Lido Shuffle,466103653.0,466103653.0,EBONY,802336212.0,499630005.0,EBONY,802336212.0,499630005.0,C,False,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516
488,Arturo,After Midnight,823221926.0,823221926.0,ALAINE,76709333.0,499630005.0,ALAINE,76709333.0,499630005.0,C,False,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516
489,Chandler,Mutha (Don't Wanna Go To School Today),219664370.0,219664370.0,TIESHA,283501077.0,499630005.0,TIESHA,283501077.0,499630005.0,C,False,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516
490,Sincere,A Man I'll Never Be,647590665.0,647590665.0,LISBETH,166292825.0,499630005.0,LISBETH,166292825.0,499630005.0,C,False,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516
491,LYNELL,Third Stone From The Sun,678518309.0,678518309.0,CHANG,68733723.0,704616095.0,CHANG,68733723.0,704616095.0,A,False,Gen1,Easton,704616095,Gen1,704616095,Mary,225766667,800981516
492,DREAMA,Old Man,822016181.0,822016181.0,LYNDSEY,236336642.0,704616095.0,LYNDSEY,236336642.0,704616095.0,C,False,Gen1,Easton,704616095,Gen1,704616095,Mary,225766667,800981516
493,ONIE,Live Wire,371420535.0,371420535.0,DELPHA,739930909.0,704616095.0,DELPHA,739930909.0,704616095.0,A,False,Gen1,Easton,704616095,Gen1,704616095,Mary,225766667,800981516
494,MARVEL,Learn To Fly,154874299.0,154874299.0,KIYOKO,978825302.0,704616095.0,KIYOKO,978825302.0,704616095.0,B,True,Gen1,Easton,704616095,Gen1,704616095,Mary,225766667,800981516
495,SHAUNTA,Subterranean Homesick Blues,378532518.0,378532518.0,KATELYN,853996335.0,704616095.0,KATELYN,853996335.0,704616095.0,C,False,Gen1,Easton,704616095,Gen1,704616095,Mary,225766667,800981516
496,EVETTE,Wayside,731970274.0,731970274.0,SUSANN,553394192.0,704616095.0,SUSANN,553394192.0,704616095.0,B,True,Gen1,Easton,704616095,Gen1,704616095,Mary,225766667,800981516
497,LATIA,Midnight Rider,380331949.0,380331949.0,SUSANN,553394192.0,704616095.0,SUSANN,553394192.0,704616095.0,A,False,Gen1,Easton,704616095,Gen1,704616095,Mary,225766667,800981516
498,GINA,Over the Mountain,409418722.0,409418722.0,MAI,923371386.0,704616095.0,MAI,923371386.0,704616095.0,C,False,Gen1,Easton,704616095,Gen1,704616095,Mary,225766667,800981516
499,FATIMA,Longview,354879523.0,354879523.0,MAI,923371386.0,704616095.0,MAI,923371386.0,704616095.0,B,True,Gen1,Easton,704616095,Gen1,704616095,Mary,225766667,800981516
500,Kameron,Cum On Feel the Noize,193990178.0,193990178.0,SIGRID,665554047.0,704616095.0,SIGRID,665554047.0,704616095.0,C,False,Gen1,Easton,704616095,Gen1,704616095,Mary,225766667,800981516
501,Keith,Love Is A Battlefield,650916127.0,650916127.0,CLAIRE,740172297.0,704616095.0,CLAIRE,740172297.0,704616095.0,C,False,Gen1,Easton,704616095,Gen1,704616095,Mary,225766667,800981516
502,Jeremy,Southern Cross,788273352.0,788273352.0,ALENA,685636472.0,704616095.0,ALENA,685636472.0,704616095.0,C,False,Gen1,Easton,704616095,Gen1,704616095,Mary,225766667,800981516
503,Garrison,I Don't Care Anymore,931805912.0,931805912.0,AMEE,711995664.0,704616095.0,AMEE,711995664.0,704616095.0,C,False,Gen1,Easton,704616095,Gen1,704616095,Mary,225766667,800981516
504,Kory,Miami 2017 (Seen The Lights Go Out On Broadway) (live 1,933297110.0,933297110.0,ELIZA,781565078.0,704616095.0,ELIZA,781565078.0,704616095.0,B,True,Gen1,Easton,704616095,Gen1,704616095,Mary,225766667,800981516
505,Anton,Take the Money and Run,710945832.0,710945832.0,DONALD,588069897.0,704616095.0,DONALD,588069897.0,704616095.0,A,False,Gen1,Easton,704616095,Gen1,704616095,Mary,225766667,800981516
506,Alexandro,Holiday / Boulevard of Broken Dreams,846692397.0,846692397.0,TIESHA,283501077.0,704616095.0,TIESHA,283501077.0,704616095.0,B,True,Gen1,Easton,704616095,Gen1,704616095,Mary,225766667,800981516
507,Colin,The Story In Your Eyes,963694425.0,963694425.0,LESIA,443353346.0,704616095.0,LESIA,443353346.0,704616095.0,B,True,Gen1,Easton,704616095,Gen1,704616095,Mary,225766667,800981516
508,Brayden,Too Hot To Handle,742589753.0,742589753.0,EBONY,802336212.0,704616095.0,EBONY,802336212.0,704616095.0,A,False,Gen1,Easton,704616095,Gen1,704616095,Mary,225766667,800981516
509,Rick,Ballroom Blitz,982011204.0,982011204.0,ERMA,357704368.0,704616095.0,ERMA,357704368.0,704616095.0,C,False,Gen1,Easton,704616095,Gen1,704616095,Mary,225766667,800981516
510,NELLY,My Hero,27226734.0,27226734.0,LATRINA,998541997.0,115030635.0,LATRINA,998541997.0,115030635.0,C,False,Gen1,Devin,115030635,Gen1,115030635,Liz,630559425,800981516
511,ELMER,Light Up,74595219.0,74595219.0,VALENCIA,469517415.0,115030635.0,VALENCIA,469517415.0,115030635.0,C,False,Gen1,Devin,115030635,Gen1,115030635,Liz,630559425,800981516
512,BRITTENY,Hush,909338607.0,909338607.0,WEI,204089050.0,115030635.0,WEI,204089050.0,115030635.0,A,False,Gen1,Devin,115030635,Gen1,115030635,Liz,630559425,800981516
513,GLORIA,Like You Do,999496783.0,999496783.0,GREGORY,283501077.0,115030635.0,GREGORY,283501077.0,115030635.0,A,False,Gen1,Devin,115030635,Gen1,115030635,Liz,630559425,800981516
514,SHANTEL,I Can't Fight This Feeling,803512402.0,803512402.0,DEANDREA,167740021.0,115030635.0,DEANDREA,167740021.0,115030635.0,C,False,Gen1,Devin,115030635,Gen1,115030635,Liz,630559425,800981516
515,KARLYN,American Woman,366278906.0,366278906.0,LAUREEN,20199146.0,115030635.0,LAUREEN,20199146.0,115030635.0,A,False,Gen1,Devin,115030635,Gen1,115030635,Liz,630559425,800981516
516,TIERRA,Stray Cat Strut,947650889.0,947650889.0,DONELLA,707763018.0,115030635.0,DONELLA,707763018.0,115030635.0,B,True,Gen1,Devin,115030635,Gen1,115030635,Liz,630559425,800981516
